filename,number_transits,scorer,half,experiment,fishID,largeMalePosition,prePost,latency_plant,latency_right_screen,latency_left_screen,center,left screen,left side,plant,right screen,right side,latency_plant,latency_right_screen,latency_left_screen
mc_pre_fid10_p2_MARRONE_largeMale_right_alyssa_INT.csv,3,MARRONE,p2,mc,fid10,right,pre,0,0.904,0,0,0,0,0,298.559,0.537,300,0.904,300
mc_pre_fid10_p2_MARTINEZ_largeMale_right_alyssa_INT.csv,1,MARTINEZ,p2,mc,fid10,right,pre,0,0.16,0,0,0,0,0,299.84,0,300,0.16,300
mc_pre_fid10_p2_MOORE_largeMale_right_alyssa_INT.csv,5,MOORE,p2,mc,fid10,right,pre,0,0.347,0,0,0,0,0,298.32,1.333,300,0.347,300
mc_pre_fid10_p3_MAHMOUD_largeMale_left_alyssa_INT.csv,3,MAHMOUD,p3,mc,fid10,left,pre,0,1.729,0,0,0,0,0,289.063,9.208,300,1.729,300
mc_pre_fid10_p3_MARRONE_largeMale_left_alyssa_INT.csv,3,MARRONE,p3,mc,fid10,left,pre,0,0.028,0,0,0,0,0,292.498,7.474,300,0.028,300
mc_pre_fid10_p3_MARTINEZ_largeMale_left_alyssa_INT.csv,1,MARTINEZ,p3,mc,fid10,left,pre,0,0.052,0,0,0,0,0,299.948,0,300,0.052,300
mc_pre_fid10_p3_MOORE_largeMale_left_alyssa_INT.csv,3,MOORE,p3,mc,fid10,left,pre,0,0.153,0,0,0,0,0,290.771,9.076,300,0.153,300
mc_pre_fid11_p1_MAHMOUD_largeMale_none_bernice_LS.csv,47,MAHMOUD,p1,mc,fid11,none,pre,261.046,19.535,34.217,33.553,145.106,53.467,13.95,26.874,21.577,261.046,19.535,34.217
mc_pre_fid11_p1_MARRONE_largeMale_none_bernice_LS.csv,57,MARRONE,p1,mc,fid11,none,pre,260.7,19.725,35.108,27.121,135.336,61.662,22.823,17.885,34.039,260.7,19.725,35.108
mc_pre_fid11_p1_MARTINEZ_largeMale_none_bernice_LS.csv,52,MARTINEZ,p1,mc,fid11,none,pre,261.334,20.059,35.008,27.264,140.375,57.923,19.487,17.218,36.133,261.334,20.059,35.008
mc_pre_fid11_p1_MOORE_largeMale_none_bernice_LS.csv,67,MOORE,p1,mc,fid11,none,pre,261.143,19.569,35.052,32.941,131.331,58.881,20.206,18.619,37.672,261.143,19.569,35.052
mc_pre_fid11_p2_MAHMOUD_largeMale_left_bernice_LS.csv,42,MAHMOUD,p2,mc,fid11,left,pre,5.154,0.023,11.294,9.876,25.622,21.89,9.081,202.058,30.889,5.154,0.023,11.294
mc_pre_fid11_p2_MARRONE_largeMale_left_bernice_LS.csv,31,MARRONE,p2,mc,fid11,left,pre,4.343,0.342,11.283,7.737,24.289,23.759,12.547,201.692,29.634,4.343,0.342,11.283
mc_pre_fid11_p2_MARTINEZ_largeMale_left_bernice_LS.csv,33,MARTINEZ,p2,mc,fid11,left,pre,6.445,0.573,11.783,11.479,25.624,21.356,11.478,203.237,26.159,6.445,0.573,11.783
mc_pre_fid11_p2_MOORE_largeMale_left_bernice_LS.csv,43,MOORE,p2,mc,fid11,left,pre,5.788,0.173,11.398,13.609,22.421,24.83,8.541,200.75,29.614,5.788,0.173,11.398
mc_pre_fid11_p3_MAHMOUD_largeMale_right_bernice_LS.csv,2,MAHMOUD,p3,mc,fid11,right,pre,0,0.745,0,0,0,0,0,299.239,0,300,0.745,300
mc_pre_fid11_p3_MARRONE_largeMale_right_bernice_LS.csv,11,MARRONE,p3,mc,fid11,right,pre,0,3.567,0,0,0,0,0,285.154,11.279,300,3.567,300
mc_pre_fid11_p3_MARTINEZ_largeMale_right_bernice_LS.csv,3,MARTINEZ,p3,mc,fid11,right,pre,0,0.061,0,0,0,0,0,299.336,0.534,300,0.061,300
mc_pre_fid11_p3_MOORE_largeMale_right_bernice_LS.csv,15,MOORE,p3,mc,fid11,right,pre,0,0.609,0,0,0,0,0,295.394,3.997,300,0.609,300
mc_pre_fid13_p1_MAHMOUD_largeMale_none_ava_LL.csv,76,MAHMOUD,p1,mc,fid13,none,pre,5.992,11.153,34.041,23.729,76.143,31.012,6.102,120.35,37.115,5.992,11.153,34.041
mc_pre_fid13_p1_MARRONE_largeMale_none_ava_LL.csv,76,MARRONE,p1,mc,fid13,none,pre,1.465,11.342,34.831,26.429,68.332,37.91,3.738,119.954,42.172,1.465,11.342,34.831
mc_pre_fid13_p1_MARTINEZ_largeMale_none_ava_LL.csv,65,MARTINEZ,p1,mc,fid13,none,pre,2.333,11.141,34.898,22.689,72.273,33.896,5.338,125.296,38.175,2.333,11.141,34.898
mc_pre_fid13_p1_MOORE_largeMale_none_ava_LL.csv,80,MOORE,p1,mc,fid13,none,pre,0.374,11.053,35.078,26.158,66.456,38.455,6.409,114.564,47.584,0.374,11.053,35.078
mc_pre_fid13_p2_MAHMOUD_largeMale_left_ava_LL.csv,66,MAHMOUD,p2,mc,fid13,left,pre,42.791,1.148,32.38,20.636,55.452,26.829,8.537,159.149,28.212,42.791,1.148,32.38
mc_pre_fid13_p2_MARRONE_largeMale_left_ava_LL.csv,95,MARRONE,p2,mc,fid13,left,pre,64.467,0.404,32.436,25.263,42.541,37.107,4.275,139.602,50.713,64.467,0.404,32.436
mc_pre_fid13_p2_MARTINEZ_largeMale_left_ava_LL.csv,93,MARTINEZ,p2,mc,fid13,left,pre,64.801,1.573,32.235,23.089,47.849,35.502,3.47,141.17,47.251,64.801,1.573,32.235
mc_pre_fid13_p2_MOORE_largeMale_left_ava_LL.csv,94,MOORE,p2,mc,fid13,left,pre,65.216,0.348,32.382,27.571,46.173,33.561,2.398,143.342,46.607,65.216,0.348,32.382
mc_pre_fid13_p3_MAHMOUD_largeMale_right_ava_LL.csv,29,MAHMOUD,p3,mc,fid13,right,pre,279.263,7.193,15.601,15.055,117.784,26.111,3.603,112.037,18.111,279.263,7.193,15.601
mc_pre_fid13_p3_MARRONE_largeMale_right_ava_LL.csv,61,MARRONE,p3,mc,fid13,right,pre,158.027,3.773,15.786,11.743,105.139,43.245,1.068,114.78,23.455,158.027,3.773,15.786
mc_pre_fid13_p3_MARTINEZ_largeMale_right_ava_LL.csv,51,MARTINEZ,p3,mc,fid13,right,pre,0,4.108,15.852,11.748,100.635,48.579,0,119.45,19.495,300,4.108,15.852
mc_pre_fid13_p3_MOORE_largeMale_right_ava_LL.csv,61,MOORE,p3,mc,fid13,right,pre,157.738,3.989,15.729,13.062,110.529,37.353,0.802,114.868,23.084,157.738,3.989,15.729
mc_pre_fid14_p1_MAHMOUD_largeMale_none_delfina_LS.csv,89,MAHMOUD,p1,mc,fid14,none,pre,52.855,8.011,36.034,29.655,54.861,44.04,0.801,88.879,73.753,52.855,8.011,36.034
mc_pre_fid14_p1_MARRONE_largeMale_none_delfina_LS.csv,84,MARRONE,p1,mc,fid14,none,pre,50.837,0.252,36.423,28.56,53.388,43.237,1.669,93.293,79.601,50.837,0.252,36.423
mc_pre_fid14_p1_MARTINEZ_largeMale_none_delfina_LS.csv,76,MARTINEZ,p1,mc,fid14,none,pre,51.639,0.113,40.16,30.156,51.952,43.515,1.333,97.708,75.223,51.639,0.113,40.16
mc_pre_fid14_p1_MOORE_largeMale_none_delfina_LS.csv,85,MOORE,p1,mc,fid14,none,pre,0,0.3,36.338,29.087,52.328,45.097,0,95.283,77.905,300,0.3,36.338
mc_pre_fid14_p2_MAHMOUD_largeMale_right_delfina_LS.csv,18,MAHMOUD,p2,mc,fid14,right,pre,0,10.109,34.934,5.207,4.006,10.006,0,249.781,21.619,300,10.109,34.934
mc_pre_fid14_p2_MARRONE_largeMale_right_delfina_LS.csv,22,MARRONE,p2,mc,fid14,right,pre,0,1.02,34.921,5.072,4.003,9.878,0,251.383,29.096,300,1.02,34.921
mc_pre_fid14_p2_MARTINEZ_largeMale_right_delfina_LS.csv,20,MARTINEZ,p2,mc,fid14,right,pre,0,1.688,35.22,5.071,4.004,9.61,0,251.883,28.731,300,1.688,35.22
mc_pre_fid14_p2_MOORE_largeMale_right_delfina_LS.csv,20,MOORE,p2,mc,fid14,right,pre,0,1.765,35.132,4.806,4.005,9.875,0,251.444,29.356,300,1.765,35.132
mc_pre_fid14_p3_MAHMOUD_largeMale_left_delfina_LS.csv,4,MAHMOUD,p3,mc,fid14,left,pre,0,2,0,0,0,0,0,295.245,2.755,300,2,300
mc_pre_fid14_p3_MARRONE_largeMale_left_delfina_LS.csv,5,MARRONE,p3,mc,fid14,left,pre,0,0.146,0,0,0,0,0,294.67,5.072,300,0.146,300
mc_pre_fid14_p3_MARTINEZ_largeMale_left_delfina_LS.csv,5,MARTINEZ,p3,mc,fid14,left,pre,0,1.056,0,0,0,0,0,298.033,0.8,300,1.056,300
mc_pre_fid14_p3_MOORE_largeMale_left_delfina_LS.csv,5,MOORE,p3,mc,fid14,left,pre,0,0.366,0,0,0,0,0,294.891,4.743,300,0.366,300
mc_pre_fid15_p1_MAHMOUD_largeMale_none_chloe_INT.csv,51,MAHMOUD,p1,mc,fid15,none,pre,36.815,75.252,28.274,34.02,37.512,31.361,62.727,104.866,26.421,36.815,75.252,28.274
mc_pre_fid15_p1_MARRONE_largeMale_none_chloe_INT.csv,51,MARRONE,p1,mc,fid15,none,pre,36.504,75.476,28.764,32.836,32.027,38.238,61.928,99.101,34.968,36.504,75.476,28.764
mc_pre_fid15_p1_MARTINEZ_largeMale_none_chloe_INT.csv,47,MARTINEZ,p1,mc,fid15,none,pre,37.038,74.942,29.029,29.365,31.632,37.64,62.995,103.473,29.892,37.038,74.942,29.029
mc_pre_fid15_p1_MOORE_largeMale_none_chloe_INT.csv,59,MOORE,p1,mc,fid15,none,pre,37.381,75.287,28.84,39.23,28.568,39.222,58.471,98.238,34.169,37.381,75.287,28.84
mc_pre_fid15_p2_MAHMOUD_largeMale_right_chloe_INT.csv,28,MAHMOUD,p2,mc,fid15,right,pre,195.755,7.1,200.163,5.508,5.601,5.27,3.606,266.331,6.584,195.755,7.1,200.163
mc_pre_fid15_p2_MARRONE_largeMale_right_chloe_INT.csv,30,MARRONE,p2,mc,fid15,right,pre,195.74,0.023,200.546,3.735,5.338,6.497,4.005,257.176,23.226,195.74,0.023,200.546
mc_pre_fid15_p2_MARTINEZ_largeMale_right_chloe_INT.csv,15,MARTINEZ,p2,mc,fid15,right,pre,0,1.146,205.084,5.874,6.138,0.689,0,276.612,9.541,300,1.146,205.084
mc_pre_fid15_p2_MOORE_largeMale_right_chloe_INT.csv,30,MOORE,p2,mc,fid15,right,pre,196.452,0.26,200.456,5.832,5.343,6.522,2.139,257.668,22.236,196.452,0.26,200.456
mc_pre_fid15_p3_MAHMOUD_largeMale_left_chloe_INT.csv,10,MAHMOUD,p3,mc,fid15,left,pre,0,3.001,43.672,4.877,2.403,6.006,0,279.317,4.396,300,3.001,43.672
mc_pre_fid15_p3_MARRONE_largeMale_left_chloe_INT.csv,32,MARRONE,p3,mc,fid15,left,pre,0,2.387,43.761,4.27,1.869,6.673,0,264.778,22.153,300,2.387,43.761
mc_pre_fid15_p3_MARTINEZ_largeMale_left_chloe_INT.csv,11,MARTINEZ,p3,mc,fid15,left,pre,0,7.825,43.593,4.003,2.67,6.407,0,272.422,6.673,300,7.825,43.593
mc_pre_fid15_p3_MOORE_largeMale_left_chloe_INT.csv,30,MOORE,p3,mc,fid15,left,pre,0,2.498,43.738,4.271,1.602,6.936,0,265.275,21.552,300,2.498,43.738
mc_pre_fid16_p1_MAHMOUD_largeMale_none_carla_LL.csv,84,MAHMOUD,p1,mc,fid16,none,pre,51.508,32.289,15.067,23.428,45.662,41.52,15.62,115.014,45.69,51.508,32.289,15.067
mc_pre_fid16_p1_MARRONE_largeMale_none_carla_LL.csv,79,MARRONE,p1,mc,fid16,none,pre,0.375,31.873,15.324,19.746,41.145,50.18,25.094,89.324,74.136,0.375,31.873,15.324
mc_pre_fid16_p1_MARTINEZ_largeMale_none_carla_LL.csv,74,MARTINEZ,p1,mc,fid16,none,pre,5.25,32.211,15.391,21.348,42.71,49.924,17.348,86.208,77.212,5.25,32.211,15.391
mc_pre_fid16_p1_MOORE_largeMale_none_carla_LL.csv,80,MOORE,p1,mc,fid16,none,pre,0.858,32.351,15.536,21.141,40.844,50.705,23.5,89.163,73.789,0.858,32.351,15.536
mc_pre_fid16_p2_MAHMOUD_largeMale_right_carla_LL.csv,28,MAHMOUD,p2,mc,fid16,right,pre,0,38.976,2.946,7.212,14.409,16.816,0,233.613,24.318,300,38.976,2.946
mc_pre_fid16_p2_MARRONE_largeMale_right_carla_LL.csv,26,MARRONE,p2,mc,fid16,right,pre,0,44.07,1.629,7.605,12.547,22.145,0,232.931,24.069,300,44.07,1.629
mc_pre_fid16_p2_MARTINEZ_largeMale_right_carla_LL.csv,26,MARTINEZ,p2,mc,fid16,right,pre,0,44.375,1.664,7.208,15.748,17.886,0,230.529,26.926,300,44.375,1.664
mc_pre_fid16_p2_MOORE_largeMale_right_carla_LL.csv,26,MOORE,p2,mc,fid16,right,pre,0,44.284,1.572,7.476,14.425,20.018,0,231.953,25.093,300,44.284,1.572
mc_pre_fid16_p3_MAHMOUD_largeMale_left_carla_LL.csv,42,MAHMOUD,p3,mc,fid16,left,pre,1.75,10.827,193.611,18.347,16.581,16.082,6.333,208.478,32.429,1.75,10.827,193.611
mc_pre_fid16_p3_MARRONE_largeMale_left_carla_LL.csv,47,MARRONE,p3,mc,fid16,left,pre,0.972,10.852,193.163,18.984,13.882,18.682,8.637,202.062,36.781,0.972,10.852,193.163
mc_pre_fid16_p3_MARTINEZ_largeMale_left_carla_LL.csv,38,MARTINEZ,p3,mc,fid16,left,pre,5.078,11.219,194.866,13.58,15.748,13.086,6.133,199.402,46.973,5.078,11.219,194.866
mc_pre_fid16_p3_MOORE_largeMale_left_carla_LL.csv,44,MOORE,p3,mc,fid16,left,pre,1.684,11.025,194.346,20.915,12.543,18.431,7.201,203.083,36.143,1.684,11.025,194.346
mc_pre_fid17_p1_MAHMOUD_largeMale_none_amanda_INT.csv,44,MAHMOUD,p1,mc,fid17,none,pre,0,6.789,19.838,16.675,74.287,31.637,0,84.585,86.027,300,6.789,19.838
mc_pre_fid17_p1_MARRONE_largeMale_none_amanda_INT.csv,53,MARRONE,p1,mc,fid17,none,pre,189.965,0.309,20.062,18.421,65.504,38.301,0.8,129.193,47.381,189.965,0.309,20.062
mc_pre_fid17_p1_MARTINEZ_largeMale_none_amanda_INT.csv,38,MARTINEZ,p1,mc,fid17,none,pre,37.348,2.011,20.265,20.059,72.768,19.913,5.338,144.145,35.766,37.348,2.011,20.265
mc_pre_fid17_p1_MOORE_largeMale_none_amanda_INT.csv,54,MOORE,p1,mc,fid17,none,pre,0,0.588,19.805,18.413,63.598,41.303,0,129.066,46.977,300,0.588,19.805
mc_pre_fid17_p2_MAHMOUD_largeMale_right_amanda_INT.csv,12,MAHMOUD,p2,mc,fid17,right,pre,0,9.39,24.205,2.4,268.777,10.413,0,6.006,4.006,300,9.39,24.205
mc_pre_fid17_p2_MARRONE_largeMale_right_amanda_INT.csv,22,MARRONE,p2,mc,fid17,right,pre,0,8.245,24.528,4.805,227.822,53.523,0,6.406,6.14,300,8.245,24.528
mc_pre_fid17_p2_MARTINEZ_largeMale_right_amanda_INT.csv,14,MARTINEZ,p2,mc,fid17,right,pre,0,8.35,24.232,3.995,252.018,28.026,0,7.071,4.28,300,8.35,24.232
mc_pre_fid17_p2_MOORE_largeMale_right_amanda_INT.csv,22,MOORE,p2,mc,fid17,right,pre,0,8.192,24.476,5.339,229.853,51.787,0,6.672,5.605,300,8.192,24.476
mc_pre_fid17_p3_Rotholz_largeMale_left_amanda_INT.csv,33,Rotholz,p3,mc,fid17,left,pre,58.06,24.427,5.608,23.224,18.018,37.236,4.405,187.785,20.823,58.06,24.427,5.608
mc_pre_fid17_p3_SANCHEZ_largeMale_left_amanda_INT.csv,31,SANCHEZ,p3,mc,fid17,left,pre,58.005,24.905,0.984,26.858,21.622,36.033,2.407,188.783,23.217,58.005,24.905,0.984
mc_pre_fid17_p3_VASQUEZ_largeMale_left_amanda_INT.csv,29,VASQUEZ,p3,mc,fid17,left,pre,56.159,24.66,0,22.688,22.123,37.238,5.071,188.32,24.56,56.159,24.66,0
mc_pre_fid17_p3_Waindim_largeMale_left_amanda_INT.csv,27,Waindim,p3,mc,fid17,left,pre,57.762,24.396,0.37,27.768,22.418,36.073,2.133,188.283,22.955,57.762,24.396,0.37
mc_pre_fid18_p1_NGUYEN_largeMale_none_anna_LL.csv,63,NGUYEN,p1,mc,fid18,none,pre,0,0.851,55.101,9.254,64.156,34.072,0,160.319,30.929,300,0.851,55.101
mc_pre_fid18_p1_PATIL_largeMale_none_anna_LL.csv,59,PATIL,p1,mc,fid18,none,pre,0,0.023,54.884,10.145,66.367,33.16,0,163.874,26.431,300,0.023,54.884
mc_pre_fid18_p1_PHILLIPS_largeMale_none_anna_LL.csv,55,PHILLIPS,p1,mc,fid18,none,pre,0,0.465,55.184,9.346,66.724,32.474,0,163.425,27.566,300,0.465,55.184
mc_pre_fid18_p1_RAVIPATI_largeMale_none_anna_LL.csv,53,RAVIPATI,p1,mc,fid18,none,pre,60.658,3.534,54.518,8.943,69.566,29.966,1.067,160.709,26.215,60.658,3.534,54.518
mc_pre_fid18_p2_NGUYEN_largeMale_left_anna_LL.csv,78,NGUYEN,p2,mc,fid18,left,pre,0,1.851,126.866,21.94,47.065,23.328,0,176.393,29.119,300,1.851,126.866
mc_pre_fid18_p2_PATIL_largeMale_left_anna_LL.csv,85,PATIL,p2,mc,fid18,left,pre,155.23,0.023,126.737,13.534,49.975,22.294,5.877,175.5,32.797,155.23,0.023,126.737
mc_pre_fid18_p2_PHILLIPS_largeMale_left_anna_LL.csv,78,PHILLIPS,p2,mc,fid18,left,pre,0,0.409,126.935,18.342,48.95,22.321,0,182.708,27.169,300,0.409,126.935
mc_pre_fid18_p2_RAVIPATI_largeMale_left_anna_LL.csv,76,RAVIPATI,p2,mc,fid18,left,pre,155.397,1.61,127.068,16.727,51.28,20.185,1.606,179.268,29.296,155.397,1.61,127.068
mc_pre_fid18_p3_NGUYEN_largeMale_right_anna_LL.csv,100,NGUYEN,p3,mc,fid18,right,pre,0,4.101,0.108,31.535,58.478,43.01,0,130.023,51.953,300,4.101,0.108
mc_pre_fid18_p3_PATIL_largeMale_right_anna_LL.csv,89,PATIL,p3,mc,fid18,right,pre,2.149,4.018,0.023,24.719,59.814,39.717,0.538,128.161,47.028,2.149,4.018,0.023
mc_pre_fid18_p3_PHILLIPS_largeMale_right_anna_LL.csv,91,PHILLIPS,p3,mc,fid18,right,pre,0,4.221,11.162,24.832,61.827,37.532,0,129.03,45.764,300,4.221,11.162
mc_pre_fid18_p3_RAVIPATI_largeMale_right_anna_LL.csv,79,RAVIPATI,p3,mc,fid18,right,pre,0,4.186,11.125,26.156,59.762,38.17,0,132.221,42.687,300,4.186,11.125
mc_pre_fid19_p1_NGUYEN_largeMale_none_allison_FF.csv,84,NGUYEN,p1,mc,fid19,none,pre,48.351,12.351,36.351,45.575,36.298,68.277,53.09,28.499,66.51,48.351,12.351,36.351
mc_pre_fid19_p1_PATIL_largeMale_none_allison_FF.csv,81,PATIL,p1,mc,fid19,none,pre,8.164,12.164,36.187,32.169,35.895,68.438,64.199,28.131,71.145,8.164,12.164,36.187
mc_pre_fid19_p1_PHILLIPS_largeMale_none_allison_FF.csv,92,PHILLIPS,p1,mc,fid19,none,pre,27.812,12.33,36.087,43.992,38.707,57.564,57.862,30.899,66.853,27.812,12.33,36.087
mc_pre_fid19_p1_RAVIPATI_largeMale_none_allison_FF.csv,71,RAVIPATI,p1,mc,fid19,none,pre,29.518,12.166,36.723,30.816,38.597,64.33,62.667,29.623,70.03,29.518,12.166,36.723
mc_pre_fid19_p2_NGUYEN_largeMale_right_allison_FF.csv,104,NGUYEN,p2,mc,fid19,right,pre,25.6,30.601,7.101,28.995,53.007,64.092,52.004,53.496,48.006,25.6,30.601,7.101
mc_pre_fid19_p2_PATIL_largeMale_right_allison_FF.csv,97,PATIL,p2,mc,fid19,right,pre,25.183,30.652,6.76,25.539,57.282,59.541,54.047,52.457,51.111,25.183,30.652,6.76
mc_pre_fid19_p2_PHILLIPS_largeMale_right_allison_FF.csv,110,PHILLIPS,p2,mc,fid19,right,pre,25.546,30.785,6.931,36.708,56.312,57.35,43.671,54.351,46.966,25.546,30.785,6.931
mc_pre_fid19_p2_RAVIPATI_largeMale_right_allison_FF.csv,86,RAVIPATI,p2,mc,fid19,right,pre,25.479,30.953,7.062,19.481,59.396,59.788,55.542,54.057,50.012,25.479,30.953,7.062
mc_pre_fid19_p3_NGUYEN_largeMale_left_allison_FF.csv,84,NGUYEN,p3,mc,fid19,left,pre,56.101,37.814,2.568,44.275,40.467,69.073,79.031,18.751,45.435,56.101,37.814,2.568
mc_pre_fid19_p3_PATIL_largeMale_left_allison_FF.csv,80,PATIL,p3,mc,fid19,left,pre,53.992,37.814,0.023,29.937,36.717,76.815,90.541,18.322,47.645,53.992,37.814,0.023
mc_pre_fid19_p3_PHILLIPS_largeMale_left_allison_FF.csv,92,PHILLIPS,p3,mc,fid19,left,pre,54.394,37.843,0.207,33.064,40.309,71.305,88.155,19.293,47.667,54.394,37.843,0.207
mc_pre_fid19_p3_RAVIPATI_largeMale_left_allison_FF.csv,76,RAVIPATI,p3,mc,fid19,left,pre,53.858,37.845,3.108,27.206,40.506,70.208,92.351,24.612,42.009,53.858,37.845,3.108
mc_pre_fid2_p1_JEW_largeMale_none_daisy_LL.csv,36,JEW,p1,mc,fid2,none,pre,1.84E+13,3.445,16.926,11.421,211.233,31.896,18.387,10.375,15.914,1.84E+13,3.445,16.926
mc_pre_fid2_p1_KALARIA_largeMale_none_daisy_LL.csv,38,KALARIA,p1,mc,fid2,none,pre,12.464,3.655,17.002,9.877,210.932,32.828,18.42,9.347,16.809,12.464,3.655,17.002
mc_pre_fid2_p1_KAR300TI_largeMale_none_daisy_LL.csv,61,KAR300TI,p1,mc,fid2,none,pre,13.335,3.455,16.536,15.783,196.751,47.032,12.21,9.076,18.897,13.335,3.455,16.536
mc_pre_fid2_p1_KUE_largeMale_none_daisy_LL.csv,46,KUE,p1,mc,fid2,none,pre,12.702,3.888,16.704,15.757,208.391,33.932,13.506,9.075,18.921,12.702,3.888,16.704
mc_pre_fid2_p1_lacy_largeMale_none_daisy_LL.csv,34,lacy,p1,mc,fid2,none,pre,0.023,3.654,16.968,12.326,213.642,32.421,13.986,10.191,17.411,0.023,3.654,16.968
mc_pre_fid2_p2_JEW_largeMale_right_daisy_LL.csv,27,JEW,p2,mc,fid2,right,pre,227.286,143.603,0.36,9.743,212.544,17.755,4.44,41.843,13.315,227.286,143.603,0.36
mc_pre_fid2_p2_KALARIA_largeMale_right_daisy_LL.csv,27,KALARIA,p2,mc,fid2,right,pre,226.364,142.817,0.806,11.209,210.111,17.546,4.538,41.64,14.15,226.364,142.817,0.806
mc_pre_fid2_p2_KAR300TI_largeMale_right_daisy_LL.csv,51,KAR300TI,p2,mc,fid2,right,pre,227.264,142.446,0.066,22.598,206.736,21.166,3.839,42.976,10.742,227.264,142.446,0.066
mc_pre_fid2_p2_KUE_largeMale_right_daisy_LL.csv,29,KUE,p2,mc,fid2,right,pre,229.099,142.613,0.023,13.162,211.253,17.694,2.038,43.417,12.413,229.099,142.613,0.023
mc_pre_fid2_p2_lacy_largeMale_right_daisy_LL.csv,27,lacy,p2,mc,fid2,right,pre,228.166,143.851,0.241,10.624,210.708,21.401,3.076,43.164,10.786,228.166,143.851,0.241
mc_pre_fid2_p3_JEW_largeMale_left_daisy_LL.csv,19,JEW,p3,mc,fid2,left,pre,0,0.253,127.215,6.338,152.245,19.907,0,119.355,1.902,300,0.253,127.215
mc_pre_fid2_p3_KALARIA_largeMale_left_daisy_LL.csv,21,KALARIA,p3,mc,fid2,left,pre,0,1.368,126.825,5.291,148.969,24.256,0,115.314,4.802,300,1.368,126.825
mc_pre_fid2_p3_KAR300TI_largeMale_left_daisy_LL.csv,43,KAR300TI,p3,mc,fid2,left,pre,0,1.332,127.09,6.424,136.49,35.102,0,113.849,6.542,300,1.332,127.09
mc_pre_fid2_p3_KUE_largeMale_left_daisy_LL.csv,19,KUE,p3,mc,fid2,left,pre,0,0.04,127.093,5.171,152.144,20.763,0,117.707,4.175,300,0.04,127.093
mc_pre_fid2_p3_lacy_largeMale_left_daisy_LL.csv,17,lacy,p3,mc,fid2,left,pre,0,0.23,127.157,6.546,151.299,19.6,0,116.951,5.374,300,0.23,127.157
mc_pre_fid20_p1_NGUYEN_largeMale_none_daniela_LS.csv,58,NGUYEN,p1,mc,fid20,none,pre,9.101,76.601,26.851,29.847,20.242,27.508,36.883,151.128,33.492,9.101,76.601,26.851
mc_pre_fid20_p1_PATIL_largeMale_none_daniela_LS.csv,58,PATIL,p1,mc,fid20,none,pre,8.521,77.058,27.378,21.276,19.613,28.898,41.318,148.759,40.113,8.521,77.058,27.378
mc_pre_fid20_p1_PHILLIPS_largeMale_none_daniela_LS.csv,60,PHILLIPS,p1,mc,fid20,none,pre,8.824,76.89,27.24,24.018,20.025,27.488,42.712,150.581,34.407,8.824,76.89,27.24
mc_pre_fid20_p1_RAVIPATI_largeMale_none_daniela_LS.csv,51,RAVIPATI,p1,mc,fid20,none,pre,8.922,77.257,27.612,9.348,19.755,28.551,45.722,149.507,37.698,8.922,77.257,27.612
mc_pre_fid20_p2_NGUYEN_largeMale_right_daniela_LS.csv,47,NGUYEN,p2,mc,fid20,right,pre,241.806,1.104,190.056,10.168,25.195,6.902,6,206.05,44.581,241.806,1.104,190.056
mc_pre_fid20_p2_PATIL_largeMale_right_daniela_LS.csv,49,PATIL,p2,mc,fid20,right,pre,241.7,0.023,190.284,6.705,24.208,9.495,8.162,203.669,47.738,241.7,0.023,190.284
mc_pre_fid20_p2_PHILLIPS_largeMale_right_daniela_LS.csv,47,PHILLIPS,p2,mc,fid20,right,pre,241.967,0.023,190.516,10.455,24.308,9.229,5.339,209.401,41.245,241.967,0.023,190.516
mc_pre_fid20_p2_RAVIPATI_largeMale_right_daniela_LS.csv,45,RAVIPATI,p2,mc,fid20,right,pre,241.437,2.165,190.282,7.618,24.478,8.933,7.704,207.307,41.795,241.437,2.165,190.282
mc_pre_fid20_p3_NGUYEN_largeMale_left_daniela_LS.csv,54,NGUYEN,p3,mc,fid20,left,pre,188.352,190.602,0,8.5,180.592,76.009,4.749,22.249,7.751,188.352,190.602,0
mc_pre_fid20_p3_PATIL_largeMale_left_daniela_LS.csv,54,PATIL,p3,mc,fid20,left,pre,188.494,190.828,0.023,4.923,179.571,79.254,5.455,22.156,8.21,188.494,190.828,0.023
mc_pre_fid20_p3_PHILLIPS_largeMale_left_daniela_LS.csv,56,PHILLIPS,p3,mc,fid20,left,pre,188.558,190.959,0.369,6.12,182.852,74.625,6.004,23.09,6.94,188.558,190.959,0.369
mc_pre_fid20_p3_RAVIPATI_largeMale_left_daniela_LS.csv,51,RAVIPATI,p3,mc,fid20,left,pre,188.492,190.66,0.802,2.911,185.483,74.002,6.639,22.958,7.205,188.492,190.66,0.802
mc_pre_fid21_p1_NGUYEN_largeMale_none_adele_LS.csv,1,NGUYEN,p1,mc,fid21,none,pre,2.351,0,0,0,0,0,297.649,0,0,2.351,300,300
mc_pre_fid21_p1_PATIL_largeMale_none_adele_LS.csv,1,PATIL,p1,mc,fid21,none,pre,0.023,0,0,0,0,0,299.977,0,0,0.023,300,300
mc_pre_fid21_p1_PHILLIPS_largeMale_none_adele_LS.csv,1,PHILLIPS,p1,mc,fid21,none,pre,0.023,0,0,0,0,0,299.786,0,0,0.023,300,300
